id,text,label
3419,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,1
3420,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066368470",1
3421,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,1
3422,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,1
3423,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,1
3424,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Callså£1/minMobsmore LKPOBOX177HP51FL,1
3425,True. Its easier with her here.,0
3426,Sure but since my parents will be working on Tuesday I don't really need a cover story,0
3427,Haha okay... Today weekend leh... ,0
3428,"\Hi darlin did youPhone me? Im atHome if youwanna chat.\""""",0
3429,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,0
3430,You've always been the brainy one.,0
3431,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,0
3432,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1
3433,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",0
3434,Sending you greetings of joy and happiness. Do have a gr8 evening,0
3435,"\Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\""""",0
3436,If india win or level series means this is record:),0
3437,Then what about further plan?,0
3438,Its good to hear from you,0
3439,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",0
3440,What time you thinkin of goin?,0
3441,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,1
3442,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,1
3443,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,0
3444,Yes but I don't care cause I know its there!,0
3445,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""",0
3446,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",0
3447,Sitting ard nothing to do lor. U leh busy w work?,0
3448,Its  &lt;#&gt; k here oh. Should i send home for sale.,0
3449,Sorry. || mail? || ,0
3450,Ya just telling abt tht incident..,0
3451,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,0
3452,Ugh just got outta class,0
3453,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",0
3454,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,0
3455,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,0
3456,Ok. I.ll do you right later.,0
3457,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,0
3458,Have your lunch and come quickly and open the door:),0
3459,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,1
3460,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,0
3461,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",0
3462,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,1
3463,i am seeking a lady in the street and a freak in the sheets. Is that you?,0
3464,My phone,0
3465,"Haha figures, well I found the piece and priscilla's bowl",0
3466,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",0
3467,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,1
3468,yay! finally lol. i missed our cinema trip last week :-(,0
3469,All day working day:)except saturday and sunday..,0
3470,aathi..where are you dear..,0
3471,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,0
3472,"I think I‰Û÷m waiting for the same bus! Inform me when you get there, if you ever get there.",0
3473,You getting back any time soon?,0
3474,", how's things? Just a quick question.",0
3475,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",0
3476,"I can probably come by, everybody's done around  &lt;#&gt;  right?",0
3477,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,0
3478,I can ask around but there's not a lot in terms of mids up here,0
3479,Be sure to check your yahoo email. We sent photos yesterday,0
3480,What was she looking for?,0
3481,Wherre's my boytoy ? :-(,0
3482,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,1
3483,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",0
3484,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,0
3485,No:-)i got rumour that you going to buy apartment in chennai:-),0
3486,"Yeah, probably earlier than that",0
3487,Change windows logoff sound..,0
3488,Still i have not checked it da. . .,0
3489,I'm also came to room.,0
3490,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,0
3491,Ok.,0
3492,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,0
3493,"Cool, text me when you head out",0
3494,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",1
3495,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",1
3496,Happy birthday... May u find ur prince charming soon n dun work too hard...,0
3497,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served",0
3498,You said to me before i went back to bed that you can't sleep for anything.,0
3499,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,0
3500,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,1
3501,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,0
3502,I will come to ur home now,0
3503,Free any day but i finish at 6 on mon n thurs...,0
3504,Will you be here for food,0
3505,"life alle mone,eppolum oru pole allalo",0
3506,Nite...,0
3507,Two fundamentals of cool life: \Walk,0
3508,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! ",0
3509,Hi Petey!noiåÕm ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,0
3510,I just saw ron burgundy captaining a party boat so yeah,0
3511,I'm serious. You are in the money base,0
3512,Already one guy loving you:-.,0
3513,Staff of placement training in Amrita college.,0
3514,I always chat with you. In fact i need money can you raise me?,0
3515,I'm job profile seems like bpo..,0
3516,"Well, I was about to give up cos they all said no they didn‰Û÷t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",0
3517,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",0
3518,Are you willing to go for apps class.,0
3519,Hanging out with my brother and his family,0
3520,No it will reach by 9 only. She telling she will be there. I dont know,0
3521,Hey... are you going to quit soon? Xuhui and i working till end of the month ,0
3522,"Im sorry bout last nite it wasnåÕt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",0
3523,Try neva mate!!,0
3524,Yeah that'd pretty much be the best case scenario,0
3525,I not free today i haf 2 pick my parents up tonite...,0
3526,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY,0
3527,Should i send you naughty pix? :),0
3528,"You are a å£1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",1
3529,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",1
3530,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",0
3531,Prepare to be pounded every night...,0
3532,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",0
3533,"Sorry, I'll call later",0
3534,Good evening! How are you?,0
3535,I'm at home. Please call,0
3536,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,0
3537,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",0
3538,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,0
3539,What happen dear. Why you silent. I am tensed,0
3540,"I'll get there at 3, unless you guys want me to come some time sooner",0
3541,If you are not coughing then its nothing,0
3542,ÌÏ come lt 25 n pass to me lar,0
3543,I'm e person who's doing e sms survey...,0
3544,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow,0
3545,Thank You meet you monday,0
3546,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK åÔMORROW. C U THIS WK? WHO WAS THE MSG 4? åÐ RANDOM!,0
3547,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",1
3548,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but",0
3549,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like",0
3550,"Dad wanted to talk about the apartment so I got a late start, omw now",0
3551,I love you both too :-),0
3552,Lol u still feeling sick?,0
3553,Din i tell u jus now 420,0
3554,am up to my eyes in philosophy,0
3555,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost å£1.50 min MobcudB more,1
3556,Ok lor. I'm in town now lei.,0
3557,I had it already..sabarish asked me to go..,0
3558,No da. . Vijay going to talk in jaya tv,0
3559,URGENT! We are trying to contact U Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,1
3560,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!,0
3561,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,1
3562,Still chance there. If you search hard you will get it..let have a try :),0
3563,"Auction round 4. The highest bid is now å£54. Next maximum bid is å£71. To bid, send BIDS e. g. 10 (to bid å£10) to 83383. Good luck.",1
3564,Do you always celebrate NY's with your family ?,0
3565,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",0
